folder,file,code,kind,indicator,unit,region,period,year,period_type,value
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2016,2016,暦年,144.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2017,2017,暦年,140.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2018,2018,暦年,136.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2019,2019,暦年,132.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2020,2020,暦年,128.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2021,2021,暦年,127.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2022,2022,暦年,125.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2023,2023,暦年,124.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2024,2024,暦年,122.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2025,2025,暦年,121.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2026,2026,暦年,129.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2027,2027,暦年,137.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2028,2028,暦年,145.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2029,2029,暦年,153.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2030,2030,暦年,161.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2031,2031,暦年,167.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2032,2032,暦年,174.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2033,2033,暦年,180.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2034,2034,暦年,187.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2035,2035,暦年,193.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2036,2036,暦年,182.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2037,2037,暦年,170.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2038,2038,暦年,159.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2039,2039,暦年,147.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2040,2040,暦年,136.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2041,2041,暦年,135.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2042,2042,暦年,133.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2043,2043,暦年,132.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2044,2044,暦年,130.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2045,2045,暦年,129.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2046,2046,暦年,123.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2047,2047,暦年,117.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2048,2048,暦年,111.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2049,2049,暦年,105.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（80~84歳）,（人）,北塩原村,2050,2050,暦年,99.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2000,2000,暦年,65.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2001,2001,暦年,69.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2002,2002,暦年,72.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2003,2003,暦年,76.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2004,2004,暦年,79.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2005,2005,暦年,83.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2006,2006,暦年,91.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2007,2007,暦年,98.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2008,2008,暦年,106.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2009,2009,暦年,113.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2010,2010,暦年,121.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2011,2011,暦年,123.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2012,2012,暦年,125.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2013,2013,暦年,126.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2014,2014,暦年,128.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2015,2015,暦年,130.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2016,2016,暦年,125.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2017,2017,暦年,119.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2018,2018,暦年,114.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2019,2019,暦年,108.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2020,2020,暦年,103.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2021,2021,暦年,101.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2022,2022,暦年,99.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2023,2023,暦年,98.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2024,2024,暦年,96.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2025,2025,暦年,94.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2026,2026,暦年,93.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2027,2027,暦年,92.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2028,2028,暦年,91.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2029,2029,暦年,90.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2030,2030,暦年,89.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2031,2031,暦年,95.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2032,2032,暦年,102.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2033,2033,暦年,108.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2034,2034,暦年,115.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2035,2035,暦年,121.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2036,2036,暦年,126.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2037,2037,暦年,131.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2038,2038,暦年,137.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2039,2039,暦年,142.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2040,2040,暦年,147.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2041,2041,暦年,139.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2042,2042,暦年,130.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2043,2043,暦年,122.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2044,2044,暦年,113.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2045,2045,暦年,105.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2046,2046,暦年,104.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2047,2047,暦年,104.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2048,2048,暦年,103.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2049,2049,暦年,103.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（85~89歳）,（人）,北塩原村,2050,2050,暦年,102.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2000,2000,暦年,25.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2001,2001,暦年,29.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2002,2002,暦年,33.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2003,2003,暦年,38.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2004,2004,暦年,42.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2005,2005,暦年,46.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2006,2006,暦年,48.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2007,2007,暦年,50.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2008,2008,暦年,51.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2009,2009,暦年,53.0
人口　北塩原,A4_高齢者の年齢構成（５歳階級別）_時系列 (3).xlsx,A4,時系列,高齢者数（90歳以上）,（人）,北塩原村,2010,2010,暦年,55.0
